input sentence,translation
"""did someone finally find your umbrella?"" ""no, it's still missing.""",HEARING WEDDING WATER+TUBING SWASHBUCKLING ROWING TRACK-RING HEARING MORNING WYOMING HEARING BRING OUTGOING STRING LIST-ORDER-RING BUILDING NONE/NOTHING LIGHTNING NOTHING MEETING WYOMING KING SWIRLING BEING LIGHTNING INTERESTING FISHING LANDSCAPING WEDDING KING WYOMING TAPE-RECORDING KING EVERY-MORNING THING WINNING WEDDING BRING INTERESTING TEXTING WATER+TUBING TIE_2+FISHING STRING HEARING NONE/NOTHING BUILDING SPRING LIGHTNING TIE_2+FISHING LIST-ORDER-RING LIGHTNING HEARING INTERESTING NOW+MORNING NONE/NOTHING NEXT/UPCOMING ROLL-ON-FLOOR-LAUGHING ANY+THING TAPE-RECORDING TIE_2+FISHING SWIRLING EVERY-MORNING WINNING BRING RING ROWING HEARING SOME+THING KING NEXT/UPCOMING ROLL-ON-FLOOR-LAUGHING
"in china, people prefer broccoli over other vegetables.",INCREASE FINISH IX MILES SCL CHARLES INCLUDE/INVOLVE
how many books will john buy?,HOWARD BUY FINISH GIFT BUY MOTHER SCL CAR HOW BUY HOWARD WHO PAY/BUY fs- MARY HOW-MANY SCL IX HOW NOT BUOY WHY POSS PAY/BUY MOTHER NOT LIKE PAY/BUY fs- HOW-MANY SCL BUY PAY/BUY HOWARD IX
is the water cold?,HEAD-COLD GOLD HOLD GOLD WHERE SAME-OLD HEAD-COLD THAT SAME-OLD FUTURE HOLD SCL HOLD SCL HOLD  HOLD GOLD SCL HOLD SCL QM
i held my paddle out to her.,TEACHER GRANDFATHER BOTHER GATHER GRANDFATHER QM MOTHER WEATHER GROUP/TOGETHER WEATHER GRANDFATHER TEACHER GROUP/TOGETHER HER GRANDFATHER MOTHER+FATHER HER GRANDFATHER WEATHER MOTHER+FATHER OTHER FATHER WEATHER GRANDFATHER FATHER SCL GATHER BROTHER BOTHER  BROTHER HER GROUP/TOGETHER FATHER GRANDFATHER MOTHER+FATHER FATHER HER OTHER fs- MOTHER+FATHER OTHER MOTHER+FATHER TOGETHER MOTHER
"if it's hot out, john will go to the library and read a magazine because there is air conditioning in the library.",SANCTUARY THAT NOT ARRIVE VARY DCL ELEMENTARY MARY MUST VARY MARY SANCTUARY LOOK SANCTUARY ELEMENTARY SANCTUARY ELEMENTARY SANCTUARY MARY
it shows us how hard it is for us to handle the voice range since the expectations are already culturally settled on what is acceptable and what is not.,ITS FATHER WHY+NOT RAIN ITS CANNOT GET WHY NOT DRIVE fs- BOB NOW BUOY REALLY BUT ANYWAY/NOT-MATTER CANNOT NOT WHY+NOT DEAF CANNOT
i volunteer to help other organizations.,SCL IN WHY ARRIVE POSS FINISH IX QM SCL WHY
"the reporter said, ""really, muhammad ali would stand up and punching at people?""",THEREFORE LOOK THAT APPLE IX PINEAPPLE THEREFORE PINEAPPLE APPLE PURPLE APPLE SIMPLE EXAMPLE APPLE FOR PEOPLE APPLE fs- PURPLE EXAMPLE fs- LATE SIMPLE POSS FATHER SCL PURPLE WHO PEOPLE APPLE PIE APPLE WHY SIMPLE # VP PEOPLE # SO
"no, he lives in a small apartment in the city.",UNIVERSITY fs- CITY PERSONALITY POSS OPPORTUNITY PERSONALITY FRATERNITY PERSONALITY REALLY THAT CITY LOOK QUALITY PITY FRATERNITY CITY/COMMUNITY IX CITY PERSONALITY PITY
my aunt makes the best blueberry pie.,# DO MOTHER BUY GOOD/THANK-YOU IX FUTURE FINISH MUST DCL PIE NOW REALLY SCL QM
"""...and then come back and wait until it's your turn,"" just like i said before",STORE IX DEMI-MOORE THEREFORE POSS STORE BEFORE THEREFORE
"the next day, they arrive in the train area and keep looking for a tall person. when someone taps your shoulder and you look, and it is a short person saying ""hello i'm meeting..."" and you're surprised because what you see is different than what you visualized.",THEN DRIVE DEAF DRIVE IX THEN # DO # VP ONE THEN REALLY STILL TO/UNTIL # ALL # OR TWO
where are the kids playing?,NOTHING SWIRLING INTIMIDATING KING NOTHING SOME+THING ROLL-ON-FLOOR-LAUGHING SWIRLING BRING WHEEL ROWING SOME+THING IRRITATING WHEW/RELIEVED IRRITATING WHEEL WHERE ROWING WHERE ROWING THING SOME+THING LIGHTNING HEARING SPRING EVERY+THING TUBING ROWING WHEN STRING TUBING NOTHING MORNING FISHING WHEW/RELIEVED WHEN BRING WATER+TUBING ANY+THING WYOMING MORNING INTIMIDATING KING MORNING BOXING EAT+MORNING STRING ANY+THING ROLL-ON-FLOOR-LAUGHING NEXT/UPCOMING SPRING TAPE-RECORDING BRING INTIMIDATING HEARING ANY+THING WYOMING BUILDING NEXT/UPCOMING WATER+TUBING ROWING BOXING WATER+TUBING INTERESTING NEXT/UPCOMING WHEEL SPRING TIE_2+FISHING KNOW-NOTHING MORNING
" ""...and i ate his heart!"" ",FART DEPART fs- DEPART START DEPART HOME AND START FART SWEETHEART START FART HEART AND WHY WHO PART AND SWEETHEART PART NOT BUY FART AND  AND PART AND REALLY DCL PART CAR HEART FART START WHY PART START WHO SWEETHEART HEART START
"""i don't want to see you scream",THAT SCL ICE-CREAM IX SCREAM fs- ICE-CREAM  ICE-CREAM fs- LATE DREAM
i know he/she leaves tomorrow.,# IX TOMORROW FINISH ARRIVE HERE FOCUS/NARROW MORE SAME WHO FOCUS/NARROW BORROW FUTURE POSS SCL GROW SCL THROW GROW  MOTHER BORROW ARRIVE  fs- JOHN NOW QM BUOY THROW NOW CAR THROW FOCUS/NARROW THAT BORROW FATHER BORROW QM BORROW FATHER TOMORROW GROW THROW GROW JOHN IX GROW THROW TOMORROW DCL FINISH THROW DCL SCL TOMORROW IX WHO SCL FOCUS/NARROW
john wants to sell his car in the future.,POSS PICTURE LECTURE PICTURE LECTURE NOT RAIN IX PRESSURE ADVENTURE LECTURE GESTURE LECTURE CULTURE ADVENTURE JOHN JOHN-STEWART FINISH fs- PICTURE
what time is the surprise party?,WHAT+ACTION PARTY GROUP/TOGETHER PARTY WHAT+ACTION DEAF WHAT+ACTION WHATS-UP ABOUT WHAT+ACTION PARTY DCL SCL WHAT WHAT+ACTION FOUR-THIRTY WHAT WHAT+ACTION SEVEN-THIRTY FOUR-THIRTY SEVEN-THIRTY WHAT QM WHY DCL FOUR-THIRTY HAVE WHATS-UP WHY CAR WHERE WHAT FOUR-THIRTY SEVEN-THIRTY
father likes both books and movies.,PUPPIES TESTIMONIES PUPPIES TESTIMONIES WHY fs- BEACH IX LIKE QM WHO PUPPIES #  PEOPLE # OR WHY TESTIMONIES PUPPIES NOW FUTURE BUY TESTIMONIES PUPPIES NOT FATHER TESTIMONIES # LA PUPPIES TESTIMONIES LOOK # LA TESTIMONIES FATHER NOT PUPPIES FATHER DEAF IX TESTIMONIES PUPPIES TESTIMONIES FATHER PUPPIES TESTIMONIES REALLY FATHER CAR PUPPIES # WHAT SCL PUPPIES FOR TESTIMONIES THAT PUPPIES WHY TESTIMONIES FATHER PUPPIES NOW TESTIMONIES WHY FUTURE BUY BUT
some (kind of) boat sank near cape cod.,SOME CAPECOD SOME PLAY SOMETIMES SOME+WHERE CAPE-COD CAPECOD SOME SOME+WHERE SOME+THING SOME+WHERE CAPE-COD SOMETIMES  SOME+ONE CAPECOD SOME+THING CAPECOD SOME SOME+WHERE SOME+ONE SOME+THING POSS CAPE-COD SOME SOME+THING CAPE-COD DCL CAPECOD fs- CAPECOD WHY SOME+WHERE SOME+ONE CAR  CAPECOD SOMETHING/ONE CAPE-COD DCL SOMETIMES SOME+WHERE SOME SOMETHING/ONE SOME+ONE DCL CAPE-COD JOHN NOW CAPECOD fs- SOME SOMETIMES SOMETHING/ONE SOME+ONE SCL SOME CAR HERE SOMETIMES CAPE-COD SOME SOMETHING/ONE ARRIVE FOR CAR BLUE SOME QM
"from now on, i won't sleep. that's it. ",FRONT SIT - FRONT VISIT DEAF WHO
"if my friends go out, i will join them.",FATHER NOW # PO DRIVE REALLY HAVE DEAF MUST MAKE STILL DEAF NOT MUST SCL BUOY WORK # CAR fs- CREAM  FATHER NOT  BUY POSS  FATHER HOUSE NOW FOR REALLY WHY FINISH - WHO # ASL QM DCL IX MAN DCL fs- DANA fs- OBAMA  TO/UNTIL DCL fs- MPH SCL WHERE # SO POSS  JOHN GIFT - p IX # NO GO-OUT IX  #
ask for directions because i don't know where to go.,TEACHER ASK_2 ONE POSS FRIEND fs- ASK DIRECT/EXPLAIN ASK DIRECT/EXPLAIN TO/UNTIL POSS CAR ASK # SALE WHO ASK_2 SCL FUTURE SCL DEAF BUOY
"as for mary and vegetables, (i) know she likes corn.",REALLY HAVE CORN SCL CORN BORN IX POPCORN CAR NOT POPCORN BORN WHY NOT REALLY CORN FUTURE LIKE fs- JOHN # IF FOR WHO POPCORN THAT IX POPCORN DEAF SAME WHO BORN POPCORN QM # LA IN # POPCORN NONE/NOTHING DCL SCL NOT BORN POSS CORN POPCORN SCL CORN POPCORN BORN DRIVE QM BORN QM WHO CORN WHO BORN WHY DIFFERENT FATHER BORN MOTHER BORN DEAF NOT THAT TIME
"so, the family must have a deaf role model supporting them.",NOW IX THINK WHERE fs- BILL POSS HOUSE NOT KNOW PEOPLE SCL BUOY FUTURE FINISH DCL ON DEAF WHO REALLY POSS CAR
"i would look bad, and plus...",fs- BOB LOOK
"they talk about the superiority of vision, and the ""tyranny of the hegemony of sound"".",fs- LOOK-AROUND THEREFORE MOVE-AROUND THEREFORE THEN fs- MOVE-AROUND AROUND IN MOVE-AROUND THEN fs- AROUND THEREFORE MOVE-AROUND POUND THEN LOOK-AROUND SOUND # IF LOOK-AROUND NOT THEREFORE LOOK-AROUND GROUND fs- AROUND POUND # MOVE-AROUND POUND REALLY THAT 1 CAR AROUND REALLY MOVE-AROUND LOOK-AROUND POUND MOVIE DCL # HS LOOK-AROUND SOUND AROUND SOUND MOVE-AROUND LOOK-AROUND GROUND SOUND GROUND LIKE SOUND POUND LOOK-AROUND SOUND SCL THEN WHY THEREFORE SCL THEREFORE SOUND ON LOOK-AROUND MOVE-AROUND
i think the man caught breaking and entering a house in newton is the same man responsible for the break-ins in brookline.,SUNSHINE IMAGINE ENGINE FINISH BROOKLINE SUNSHINE RUN-MACHINE MACHINE OLD+NINE MAINE RUN-MACHINE NINE RUN-MACHINE IMAGINE LINE URINE OLD+NINE NINETEEN_2+NINETY-NINE DISCIPLINE FINE BROOKLINE MEDICINE BROOKLINE RUN-MACHINE NINETEEN_2+NINETY-NINE fs- BROOKLINE RUN-MACHINE MACHINE RUN-MACHINE IMAGINE IX MEDICINE RUN-MACHINE  GARAGE/SUBMARINE DISCIPLINE DCL BROOKLINE OLD+NINE NINE IX URINE ENGINE MAINE IMAGINE FINE GARAGE/SUBMARINE RUN-MACHINE MAGAZINE NINE SUNSHINE IMAGINE FINE MEDICINE BROOKLINE ENGINE OLD+NINE FINE MAINE NINETEEN_2+NINETY-NINE ENGINE RUN-MACHINE FINE BROOKLINE NINE BROOKLINE FINE LINE MAGAZINE
what do you usually do on the internet?,DCL WHAT THAT WHATS-UP WHAT+ACTION JANET SURF-INTERNET BUOY WHY WHAT JANET POSS WHAT JANET SURF-INTERNET ON FATHER SURF-INTERNET WHAT INTERNET WHAT IX JANET SURF-INTERNET  fs- JANET WHAT WHY JANET POSS fs- ORIENTATION SCL FUTURE WHAT+ACTION WHAT WHAT+ACTION JANET WHATS-UP WHAT
that dog that's chasing the cat isn't mine.,THAN RUN-MACHINE THAN MAINE SUNSHINE THATS-ALL RUN-MACHINE NINETEEN_2+NINETY-NINE OLD+NINE THAN NINE THAT MAGAZINE ENGINE RUN-MACHINE BROOKLINE GARAGE/SUBMARINE MAGAZINE SUNSHINE MACHINE OLD+NINE SUNSHINE ENGINE MACHINE GARAGE/SUBMARINE FINE LINE OLD+NINE BROOKLINE THANK-YOU MACHINE RUN-MACHINE DISCIPLINE THAT GARAGE/SUBMARINE MEDICINE OLD+NINE RUN-MACHINE NINE THANK-YOU MAINE THANK-YOU IMAGINE NINE RUN-MACHINE MEDICINE NINETEEN_2+NINETY-NINE THATS-ALL THANK-YOU SUNSHINE DISCIPLINE FINE BROOKLINE URINE MAINE ENGINE THAT OLD+NINE ENGINE THATS-ALL BROOKLINE FINE LINE FINE IMAGINE DISCIPLINE MAINE URINE MAINE THATS-ALL
"really, i was sitting...",BEING REALLY NOTHING ANY+THING TIE_2+FISHING MEETING BRING LIGHTNING KING EVERY-MORNING BRING NOTHING EVERY+THING MEETING WEDDING REASON KING EAT+MORNING SWIRLING THING FISHING TAPE-RECORDING MORNING KNOW-NOTHING NONE/NOTHING READY READ_2 REASON WATER+TUBING INTERESTING EVERY+THING REALLY NONE/NOTHING KING SWIRLING INTERESTING WEDDING REALLY+WORK/BUSINESS REALLY+WORK BOXING RING STRING HEARING EAT+MORNING STRING LIGHTNING ANY+THING MEETING TUBING TRACK-RING FISHING ROWING BUILDING HEARING REALLY+WORK/BUSINESS KNOW-NOTHING ROWING BRING DOING SPRING WYOMING WEDDING KING LIGHTNING ROWING BOXING BUILDING EVERY+THING IRRITATING NONE/NOTHING
there is a wood house.,USE APPLAUSE THEN EXCUSE BECAUSE APPLAUSE fs- BEACH HOUSE THEREFORE EXCUSE BECAUSE EXCUSE ABUSE APPLAUSE ABUSE DEAF-APPLAUSE THEN HOUSE DEAF-APPLAUSE USE THEREFORE DEAF-APPLAUSE CONFUSE THEN BECAUSE USE
the teacher likes books but not movies.,fs- BUY HOW-MANY PUPPIES NOT BOOK FINISH THEREFORE PUPPIES WHY NOT RAIN NOT THEN THEREFORE WHO NOT # THEN SAME THEN fs- LIKE FATHER PUPPIES SCL TESTIMONIES THEN fs- THEN NOT SHOULD FINISH TESTIMONIES FINISH TESTIMONIES ONE PUPPIES TESTIMONIES HOUSE BUOY TESTIMONIES IX BUOY THEREFORE NOT THEN THEREFORE TESTIMONIES THEN THAT TIME DCL THEREFORE MOTHER THEREFORE # OR TESTIMONIES THEREFORE WHO NOT THEREFORE TESTIMONIES SCL NOT THEN
"if you were curious and walked by you would see two deaf professionals, one a teacher and the other a manager. they were discussing politics and having a deep dialogue and the signing was so in depth. but the grunt sound and the vocals sounded like an animal fight.",STRAIGHT ALL-NIGHT LIGHT PAST+ALL-NIGHT HEIGHT RIGHT ALL-NIGHT PAST+ALL-NIGHT fs- RIGHT STAY-AWAKE-ALL-NIGHT ALRIGHT GOOD/THANK-YOU+NIGHT PAST+ALL-NIGHT NOW+NIGHT EAT+NIGHT HEIGHT PAST+NIGHT  NIGHT EIGHT HEIGHT STRAIGHT STOPLIGHT STAY-AWAKE-ALL-NIGHT RIGHT EAT+NIGHT EIGHT STOPLIGHT OVER-NIGHT ALRIGHT EIGHT HEIGHT STRAIGHT RIGHT ALL-NIGHT GOOD/THANK-YOU+NIGHT NOW+NIGHT STAY-AWAKE-ALL-NIGHT NIGHT STOPLIGHT EAT+NIGHT EIGHT STOPLIGHT STRAIGHT SHORT-HEIGHT STOPLIGHT PAST+NIGHT OVER-NIGHT PAST+NIGHT TWENTY-EIGHT NOW+NIGHT STOPLIGHT RIGHT ALRIGHT NIGHT ALRIGHT STOPLIGHT FIGHT SHORT-HEIGHT HEIGHT OVER-NIGHT PAST+NIGHT STRAIGHT TWENTY-EIGHT ALL-NIGHT STRAIGHT PAST+NIGHT TWENTY-EIGHT RIGHT
the student has the videotape.,WHO SCRAPE LANDSCAPE WHO THEN SCRAPE THAT ESCAPE BUOY
it's still a necessity to control how you emit the waste properly.,EMPTY/EARLY ITS WORK REALLY EARLY EMPTY/EARLY HAVE ITS EARLY WHERE BEVERLY REALLY EARLY SCL DCL EARLY DEAF WHO FINISH EMPTY/EARLY EARLY DEAF FORMERLY  FATHER EMPTY/EARLY FORMERLY EARLY WHERE EARLY ON BEVERLY EMPTY/EARLY ITS EMPTY/EARLY FORMERLY EMPTY/EARLY BEVERLY ITS IX BEVERLY MOTHER IX CAR BREAK-DOWN FORMERLY ITS FORMERLY ITS SCL REALLY ITS BEVERLY LOOK BEVERLY CAR EARLY DEAF ITS FATHER fs- ITS WHY CAR EARLY BEVERLY POSS  EMPTY/EARLY HERE
"in the past, when i was four or five years old...",INTERCOURSE+fs-UP INTELLIGIBLE GOLD INTRODUCE INTERPRET HOLD INTELLIGIBLE INTERNET GOLD OLD INTERACT/COMMUNICATE INTERCOURSE+fs-UP INTERPRET+AGENT INTERACT/COMMUNICATE INTERPRET+AGENT INTELLIGIBLE INTERESTING INTERNATIONAL OLD INTELLIGIBLE INTERESTING INTIMIDATING INTERACT/COMMUNICATE HOLD INTERRUPT IX COLD OLD SAME-OLD INTERVENTION INTERNET INTERCOURSE+fs-UP SAME-OLD INTERESTING INTIMIDATING OLD GOLD HEAD-COLD INTRODUCE OLD INTERNATIONAL INTERESTING INTRODUCE INTERRUPT GOLD HEAD-COLD INTERPRET+AGENT HOLD INTERPRET+AGENT INTELLIGIBLE HOLD POSS INTELLIGIBLE SAME-OLD OLD SAME-OLD INTERPRET COLD INTERESTING INTELLIGIBLE GOLD OLD HOLD INTERACT/COMMUNICATE INTERVIEW INTERESTING INTERVENTION INTERACT/COMMUNICATE  INTERCOURSE+fs-UP
who owns that big dog?,# SO LOOK DOG NOT HAVE WHO HAVE WHO WHOLE DCL IX WHO
i invited a friend to go to a bbq.,DEAF BBQ IN BBQ THAT BBQ QM BBQ NOW NOT BBQ IX DCL BBQ CAR POSS FATHER WHO SCL IX BBQ JOHN CAR BUOY REALLY IX DEAF IX BBQ FATHER
"same idea for food shopping: in la, a loaf of bread costs 3 or 4 bucks while here in boston it's only $1.50 to two dollars and it is even a bigger loaf than in la.",IN SAME-TIME POSS SAME_2 FINISH SAME-TIME SAME-OLD SAME_2 SAME-LIST SAME-OLD SAME SAME_2 SAME-TIME SAME_2 IN SAME_2 IX SAME_2  SAME-TIME SAME-LIST SAME-OLD NOT SAME-OLD SAME-LIST SAME SAME-LIST SAME_2 THAT MOTHER SAME THAT SAME_2 # SAME-LIST BUOY SAME
"the teacher is sick of cleaning the classroom, so he didn't clean the room.",CLASS_2+BOX/ROOM ROOM BOX/ROOM NOT LOCKER+BOX/ROOM ROOM GROOM CLASS_2+BOX/ROOM LOCKER+BOX/ROOM BATHROOM IX LOCKER+BOX/ROOM
"the wolf said, ""i'm ready to eat you three.  i'll do it.""",NOW THEN IN IX MUST THEREFORE WHY CAR
"if it snows, school still won't be cancelled.",TEACH+AGENT THAT BOOK FUTURE SEE PET/SPOILED WHO MOST-SKILLED SAME POSS LIFE IX PET/SPOILED IX HAVE fs- PARK TEND WHY BUOY DEAF MOST-SKILLED WHO fs- GRUNT NOT HAVE GOOD/THANK-YOU DEAF IX PET/SPOILED # NO DCL FINISH MOST-SKILLED  FINISH NOW WHY SCL PET/SPOILED MOST-SKILLED # MOST-SKILLED SCL DEAF IX CAR NOT
who is sick?,ERICK BRICK SICK CLICK CAR WHERE # WHOLE SICK # ALL ERICK THAT QM CAR CLICK NOT WHO NOT BUOY FINISH CLICK QM CAR CLICK SICK THICK ERICK POSS BRICK WHOLE
"...i waved at the raft, and they came and got me...",NONE/NOTHING THAT FOR POSS fs- OF CAR FOR DEAF DCL IX WORK IN REALLY DCL QM POSS FAMILY fs- GRUNT POSS QM
what did mary's name used to be?,WHAT FINISH WHAT QM IX DRIVE WHAT+ACTION GLOBE WHAT IX CAR BUOY GLOBE BUOY WHATS-UP ABOUT FINISH CAR a r BUOY CAR BREAK-DOWN # WHAT+ACTION WHATS-UP IN HOUSE GLOBE # WHAT GLOBE  IX NOT DCL WHAT+ACTION REALLY WHAT+ACTION WHO GLOBE SAME WHAT+ACTION JOHN # GLOBE WHATS-UP SCL
it was good time.  all night i enjoyed myself.,SELF LOOK MOVIE FINISH IN WHERE NOW WORK POSS WHO SELF BCL IX WHY SELF  ON WHERE DCL PEOPLE MAKE DCL PEOPLE WHY WHERE GO-OUT WHERE QM  # ASL POSS HOUSE POSS fs- PEN FATHER  SCL FUTURE READ SELF WHO MUST # OK FUTURE READ CAR PEOPLE LOOK SELF PEOPLE POSS NEW JOHN CAR THAT DCL BUT # DOG_2 ARRIVE SELF REALLY DIFFERENT DCL BUT SELF SCL
"when that's done, when he's read the book, he will give it to the teacher.",WHERE WEATHER TEACHER WHERE HER BROTHER GRANDFATHER MOTHER+FATHER WHEW/RELIEVED MOTHER WEATHER HER GRANDFATHER MOTHER+FATHER GATHER WHEEL TOGETHER MOTHER MOTHER+FATHER FATHER WHEW/RELIEVED HER MOTHER TEACHER OTHER WEATHER BROTHER WHERE GRANDMOTHER IX TOGETHER WHEW/RELIEVED GRANDFATHER HER fs- WEATHER TOGETHER GRANDMOTHER BROTHER TOGETHER WHERE TOGETHER GRANDMOTHER GRANDFATHER HER WHEW/RELIEVED GROUP/TOGETHER WEATHER TOGETHER WHEW/RELIEVED TOGETHER GROUP/TOGETHER MOTHER WHEEL TOGETHER GATHER GROUP/TOGETHER WHERE GRANDFATHER MOTHER HER MOTHER WHEEL OTHER GRANDMOTHER WHEEL TEACHER GROUP/TOGETHER GRANDMOTHER TEACHER
if mom has time she will bring cookies.,RAIN TESTIMONIES FINISH
what is john reading a book about?,FIND/FIND-OUT+#OUT ABOUT KICK-OUT WHAT+ACTION BLANK-OUT FIND/FIND-OUT GO-OUT OUT FIND/FIND-OUT+#OUT ABOUT FILL-OUT WHAT+ACTION FILL-OUT WHAT+ACTION ABOUT OUT WHAT+ACTION GO-OUT BAWL-OUT BOY+SCOUT FILL-OUT WORK-OUT GO-OUT  BLANK-OUT WHAT+ACTION ABOUT OUT SCOUT WHAT+ACTION FIND/FIND-OUT WORK-OUT WHAT GO-OUT SCOUT WHATS-UP BAWL-OUT GO-OUT TAKE-OUT ABOUT BOY+SCOUT WHAT GO-OUT WHAT
