input sentence,translation
the driver of the car that rear-ended me at a red light was talking on the phone at the time.,BLACK SURF-INTERNET FART PRICE MONSTER AWKWARD CRIB TIME-TWO PRINT THRILL/WHATS-UP SHOWER LAUGH MOOD SMALL-AMOUNT MISTAKE NAUSEA EXTEND HIGHWAY K PLAN EXTENSIVE-KNOWLEDGE SUNSET COOK SUNSET LONG-PAST INTERNATIONAL COORDINATOR FOUR-THIRTY EMPTY EVEN POTATO CLASS_2 START FOCUS/NARROW HUM COFFEE MONDAY DIE SUCCEED RESIDENCE/ADDRESS STAFF EQUAL FIRE LOOK-AROUND POP-UP INFORM+SUBLIMINAL-INFLUENCE COMPUTER ASK CANNOT TRANSFER STAFF JIM TRACK-RING ACCEPT SKILL FANCY DEAF_2 COACH FALL-ASLEEP WHAT+ACTION BAKE/OVEN ARRIVE LATER_2 DEPART SPRING FACE+SAME COMPUTER_5 SELES STICK-ON-SURFACE GROW
"no, the car is not broken.",FIND MIND HOURS ALSO MPH DOWN-THE-LIST IDENTIFY CAUSE BARITONE MANAGE/CONTROL SPRING IDENTIFIED GUESS DISTRIBUTE INTIMIDATING CURIOUS THINK+LONG-LIST BEVERLY CALL-BY-PHONE ARREST SOCIAL-WORK BARITONE COMEDY SUNSHINE_2 TRUNK UN MEDICINE PROCEED NATURAL POSITIVE RESUME JOB MILK HOURS PERMIT SORRY BOY+SCOUT ADDICTED GAMBLE KISS-FIST GIFT INVOLVEMENT HOME COMPANY VISUALIZE SPREAD AFTER ROWDY PEE LIKE SEWER PHYSICS SEPT FALL-INTO-IT STUDENT NUMBER FOURTH-IN-LIST ALEC-BALDWIN TWENTY-FIVE IBM RENT DIRECT MEMBER COMPUTER WOMAN MOVIE KICK-OFF ARTICLE GOOD/THANK-YOU+NIGHT CAUCUS
"when it snows, school isn't cancelled.",HAD-IT COMPETITION WAVES WISH CORRECT BECOME BEACH PAGES COMEDY FLY-BY-PLANE INTERESTING WOLF POLITICS SMIRK STOP EASY+MOST NOW+AFTERNOON TREAT PRICE GO-OUT HUM CSUN MUTE BASEBALL DRAMA NERVOUS PUBLIC COLD DOLLAR JUMP DEPRESS OUTGOING SUBLIMINAL-INFLUENCE OLD+NINE BUTTER NUMBER DOUBT UNLESS TASKS ALL-DAY
"no, mary is not a vegetarian.",VERY LOSE-COMPETITION THINK+APPEAR SECOND-IN-LIST RSD KNEE BBQ STAMP FIELD STRING JOB PICK/CHOOSE COME-ON PANIC AMONG_2 FIELD BOMB TOUGH SOUTH JUNIOR_3 TOTAL_2 SEATTLE BODY NEWS VACATION FORGET SCISSOR OFFENSE STUDY TREE DIFFERENT BASKETBALL BATHROOM MOTHER RESULT IT POLITE LOOK-LIKE SURF-INTERNET b DEMOCRAT VARY SHINE_2 THREE ENCOURAGE ANY+WHERE BACK_2 CLOSE-CALL TEACH TAPE-RECORDING FIRST DO NO AGREE LAST VIDEOTAPE_2 CHICKEN DIALOG BPCL MANAGE/CONTROL RAKE USE_2 CORRECT CONTRO DEAD SHOOT FLAT/LEVEL 3 SET-ASIDE QUOTE/TOPIC
"so that comment about how deaf people laugh, well laughing can be taught.",HER COLORADO SOMETIMES PAUL FEET EAR SEPARATE IOWA TOGETHER STICK-ON-THROAT GO-OUT WASTE s PAGES DVD PROCEED HILL DVD PAPER WORK CROWDED LONG-SLEEVE BLAME CUTE FEED THING DOLLAR_2 SHAMPOO MELT/SOLVE SUPREME COLLAR QUARTERBACK SO-SO ASK_2 SOME+THING 1 TWENTY LIGHTNING SEW PICK/CHOOSE SCHOOL MAGAZINE VARY_2 HAVE-TO MANY OVER-IT SAVE-MONEY PRINCIPAL XRAY WRESTLE STRICT NINETY-SIX CUP RISK EXCITE TALK-OVER HORSE SOME+ONE TRACK-RING SPRAIN LIST-ORDER-IX FLAT/LEVEL CANNOT HUM ITS DROP RED SELF AGAIN 3
mother likes this book.,HOPE OUTGOING QUESTION STRUGGLE ANALYZE_3 FS-ZONE GIVE-UP+fs-UP THINK+SHOCK ACCEPT STATUS AUDIOLOGY+AGENT . GRANDFATHER SPIT COMPUTER BBQ SEVENTY-FIVE SMALL FEED ESCAPE CHURCH AGE-TWENTY-ONE_2 BERRY LIST WORLD CAR+AGENT ECONOMIC SIX-DAY BLAME RSD ACCOMMODATE CHESS FIND/FIND-OUT NEGLECT EXACT BECAUSE SOME BILL/OWE WANT+NEG INVOLVEMENT EVEN BEAR OVER-NIGHT PURPLE SEATTLE COW ASIA ENNIS GIRL+CORRECT FIVE INFORM+SUBLIMINAL-INFLUENCE IDEA APT CROWDED SICK/SILLY MP THIS KEEP HOUSE HILLS TREE CONFLICT/INTERSECTION FOUR-DAY AMONG FLIP-FLOP_2 ANALYZE AND ITALY LONG-SLEEVE BLUE+BERRY
john will buy a car.,MISMATCH CHECK+fs-LIST DVD DIRECT DIRECT TOUGH OLD+AGE-SIX+HALF TRACK-THUMB EXCESS VOLUNTEER/SHIRT WINNER EXTRA FREE DELIBERATE SEASONS RANGE/SPAN ONE-THOUSAND SAT VP SHEEP HORRIFIED HORROR RANGE EQUAL BREAKFAST WIDE STOPLIGHT SEARCH-FOR CAREER ANY+TIME CLUE REMOTE FRIEND THINK+BURST SENTENCE EAT-UP TIME-FOUR GENDER STUDENT OIL OHIO CONTACT LOCAL CLOSE LOOK-DOWN THING NUMB MP FREAK POLE LIST-ORDER-RING SWIRLING LIST-NAMES VP PONDER HALL CLOSE PROFESSION WIDE DEAF-APPLAUSE EMERGENCY INTIMIDATING JUICE BREAK-DOWN GEORGE-CLOONEY MEETING FORK SURPASS TRANSFER SCRAPE
where did you put the tree?,POTS BELONG INTERCOURSE+fs-UP CAPECOD PAGEANT LOOK-LIKE QUOTE MISUNDERSTAND DREAM RICK-PERRY WHITE FRUIT P SICK/SILLY L INSTITUTE SCARE LIST STRONG NO+MORE CENTER PRO PEE PAGEANT PICK/SELECT PEOPLE UTAH APPLY SHORTS SARCASM ADMIT 8 HEIGHT_2 PANIC THATS-ALL NOTICE COMFORTABLE HANDSOME/HAWAII_2 CALIFORNIA FAST_3 FOURTH-IN-LIST RELAX STRONG ANY+ONE ROOF LOUD REASON JUICE BEFORE_3 HERE PART AUDIO AC FLAT MENTOR EVERY+WHERE TOO SIBERIAN CHOCOLATE NEXT-TO_2 TURN-OFF BLOCK CELEBRATE SPINACH WAKE-UP ALWAYS SILLY FILM HUM JUICE
when did father arrive home?,SHEEP AGE-TWENTY-ONE_2 EXPERIENCE FUNNY UP-TO-NOW DEER WHIP MELON/PUMPKIN WHY COP VENTRILOQUISM MUFFLE OLDER NYC SUMMER LOSE NOT-YET VOICE-RANGE_2 MICROPHONE TAG CLEAR STRIPE PITCH-IN OPEN BROTHER CITY CLICK WORRY WYOMING STAND-UP VOICE_2 GRANDFATHER EXAM POLICY ANALYZE_2 TAN SUSHI EACH+ONE SF CANCER COLLIDED SHUCKS SLEEP SLOW NEAR MENTOR BLADDER MOOD FOREVER WRITE CHAIR POINT SMIRK BY-A-HAIR QB SOUND ROOM RISK BUTTER_2 CONTINUE CORNER DISAPPOINT DEPART MUCH VIBRATE EX SOCIAL-WORK CREAM+fs-CHEESE TOTAL GIRL+CORRECT
"i really enjoyed the trip and it was a wonderful time.  it was a lot of fun and i would recommend it to anyone who wants to drive across the country. if so, you can ask me for advice.",FLOW MOVIE QUOTE MAKE+REALLY EACH GAMBLE PROCEED VIBRATE ILLEGAL GROUP MAJOR NUMBER CENTER NEB FAVORITE/PREFER RICK-PERRY L-X POLE ENTER WASH WAS PIG OBJECTS NORTHRIDGE LONG-SLEEVE PURPLE FEW/CLOSE BREAK+ENTER HANGUPS AGENT TABLE IDIOT FEDEX LIKE ALL-NIGHT_3 OAKLAND GREEN FORGET-IT STAND MORMON_2 AGE-SIX+HALF BRING EMAIL LEGAL/LAW GOBBLE-UP READ CRASHED L-X QUIT GUITAR FANCY CLOSE-GATE CSUN BUTTER_2 SPECIALTY BELONG ONE-HOUR PANS FRESHMAN LEARN+AGENT KNOW-THAT SHEEP DEPART VEGETABLE+AGENT WIDE-RECEIVER EMPTY CARRY ROLL-ON-FLOOR-LAUGHING IMAGINE COMPARE
"when my friend starts dying their hair, other friends will think it's cool and start joining.",GRUNT OFF NURSE ENNIS BAD PADDLE/CANOE LONG-LIST_2 BAWL-OUT NUT SNOB VINCE INJECT SUN INTERPRET NOT-MIND BOSTON NOTICE WATER+TUBING LICENSE ONLY B-L TEASE_2 BOAT ALMOST EMERGENCY HARD SAME-TIME COUNT-ON-FINGERS SHOCK ERICK PASS-OUT_2 2 BUTTER_2 NUMBER CHEMICAL LOOP MAKER FINE_2 PARADE SURFACE PROPORTION LAUGH-HARD COFFIN SCARE GRANDFATHER TANK-TOP HAPPY GRADUAL-IMPROVE TOMORROW STILL VARY NOW+AFTERNOON EXPERT DISTRIBUTE PCL TRAY LAPTOP RECORD TANK-TOP BEER AMONG_2 DO-DO NEXT-TOPIC LIMIT TAKE-OUT BARITONE GLOBE GET-TICKET ASK_2 NOW+MORNING
people are giving jana toys.,GROUP FIRE BOOT LUCKY IOWANS GEORGE-BUSH GERMANY MIAMI SHINE_2 PARPF MEANING-LIST BRUCE-WILLIS FAST GUESS ADVISE/INFLUENCE KILL READ FAVORITE/PREFER LECTURE SHARP SIGN GOD GENDER OJ EMBARRASS GRADUAL-IMPROVE INSPIRE TIE STAY_2 BASKETBALL POLE LAST-YEAR BUOY COMFORTABLE COLOR OMAHA LINGUISTICS SMALL-AMOUNT ACROSS TWO-HUNDRED STAR HANG-UP-PHONE TOO HIGHWAY HAPPY STAY LIP BASEBALL PUT-AWAY STITCH NOTHING SEXUAL JUNIOR_3 CHAIR GET HAVE OMAHA PRICE CAPECOD SUPREME MEDICINE POTS TWO_2 ELEVEN COMPUTER LONG-AGO SICK-OF GRUNTS DRIVE REQUIRE
my friends realized they didn`t want a pizza party because it has been the norm.,PLAYER ITALY PITY BEING YES ONE-DOLLAR COOLER LISTEN ENNIS URINE ANSWER+AGENT LOOK-AT SICK QUIZ OFFENSE WALK SILK CHROME HEAR+NOISE CITY/COMMUNITY AVERAGE CAUCUS CAR+AGENT MAKE BOY CALL-ON-RELAY/VRS SUSHI ANALYZE SNOB RESONANCE A-WAYS LOOK RIBS SHAKE NEXT-WEEK TWENTY-FIVE THURSDAY SAME_2 COG ONE-DOLLAR ZOOM ANY+WHERE RELATIONSHIP MEET FLAT/LEVEL ADVANTAGE MOVING-ON-TO-NEXT-TOPIC HEAD-TRIP THINK+LONG-LIST GO-OUT VISION NOW+MORNING UNCLE TWENTY ACT OTHER CHAT NEVADA CONFIDENT L VEGETABLE MUST SALE SENIOR BREAKFAST SMOOTH THREE-HOUR VERY WHEEL SENSE
the students don't like chocolate.,LOOK-FOR MOVE-AROUND ALLOW PITCH ROPE PRICE NUT+BUTTER SUNRISE SMOOTH BOOT PROPORTION [UNK] TRAFFIC_2 PRACTICE TASTE GROW-UP BPCL BUTTER_2 PHILADELPHIA JOURNEY FIFTH-IN-LIST NAB SUN PLAY-AGAINST NEVER WISH DREAM LIST STRUGGLE CALL-ON-RELAY/VRS CHECK+fs-LIST SHH DEER SUE ONCE-IN-A-WHILE GIRL+CORRECT CUTE COP SPEND t TWELVE+HALF GO_2 D GREATECHWAECH K TRAFFIC_2 PUNISH BEST-FRIEND RESOURCES CALL-ON-RELAY/VRS TEST_2 FOOD SHARP AUNT BUTTER_2 UNDER SEPARATE LIBRARY END MAIL FINE LESS TASKS FINE_2 PARTY-HARD EVERYDAY [UNK] OFF ARTICLE LOOK
it's like ventriloquism when they transfer their voice to the puppet.,VIDEOTAPE_2 RESULT NINETY-SIX GOLD MOVE-AWAY NONE COLOR BQQ EXAM STOPLIGHT LIGHT-FLASH STEAK PITCH NOISE+RUMBLE HITCH-HIKE TIME+DCL UPSET PLUS OF-COURSE MISTAKE A BOOK-PAGE CHAPTER BONE L-X HABIT_3 BE MALL COOL AMERICAN-AIRLINES TOOTH/GLASS BCL TO MODEL THREE-HOUR RUN-MACHINE PAGES RING INTRODUCE CHALLENGE BACKWARD_2 WATER PARTY-HARD NUMBER MELON/PUMPKIN UTAH REQUIRE BOX MUSIC TABOO LIGHT TEMPT EXTEND LEARN SUMMER FASCINATED SHAKE GATHER FINE_2 PREVENT AFTERNOON_3 BOSTON+PERSON CITY/COMMUNITY_3 SITES DO ANY+THING ERICK INVOLVE OVER/AFTER HIT_2
"but, you might wonder how i managed, with moving frequently, well i was home schooled.",COOLER NEWS LOOP SF HEADBAND_2 RODNEY MINUTES HITCH-HIKE SHARPOVA FUCK HONOR POWER BONE HS GRASS DEMOCRAT STAND-UP RIT EVERY-MORNING INTERPRET COMPUTER_2 GROUND SUMMER BEAR PIG FUMBLE VOICE_2 ENCOURAGE OFFICE MELT/SOLVE BLUE REPORTER 5 PLACE CHECK+fs-LIST NEXT TWICE COLLAR NYC ONE-WEEK EXCITE SHARPOVA o BPCL POLITE GEORGE-CLOONEY SKILL KNOW OHIO BETH FEW ONE_2 FRIEND STRICT DRUG SPEND TREE SEASONS SYNTAX PARTY-HARD BETTER ICL CHURCH FREQUENTLY THREE SHAMPOO LOOK-BY-EYE DISCUSS-INTENSELY DIE CHOP
what did bob give to his girlfriend?,MAN QUOTE GRANDMOTHER LEAVE LOOK-BACK IMPACT WIN OJ WINNING PAGER CAPE-COD POLITE WOW CALL-ON-RELAY/VRS SEVEN-THIRTY TRANSFER PAINT WHY+NOT SLEEP THURSDAY DROWN PISS-OFF SMOKE SEAFOOD NARROW-STREET COLLECT FLUSH GESTURE COCHLEAR-IMPLANT LATER THINK+HOPE FULL BANKS LOUD TABLE CREAM+CHEESE AGAIN PLAID PLAID PAST+ALL-NIGHT BU HELP DO-IT VOTE LOW/LOWER HOW-MANY TV DIMWITTED 7 OLDER MANAGE/CONTROL ELEMENTARY ANGRY NO-GOOD MORMON_2 MOOD NOW+AFTERNOON_2 INTELLIGIBLE SENTENCE VOICE_2 CLOSE-GATE POPCORN PACE GAMBLE WATER+DCL NOW+AFTERNOON_2 WATER DEPRESS IOWANS STATE
"it wasn't john whose car broke down, it was mary.",GENDER NEVER FIELD ALL-YEARS-HS CONTINUE FIX COLLEAGUE NICE OWN FUTURE FIND/FIND-OUT VISIT_2 ANKLE SAME_2 ECONOMIC SOCIALIZE NO-GOOD HUNGRY/WISH EVERY+ONE COFFEE FLAT OLD+NINE BUSH AFRAID TRUNK SYSTEM STRICT CHOCOLATE WHO SAME-LIST PRINCIPAL SOME+ONE RESEARCH YOUNG COPY ADVENTURE WEEKEND_2 DO-IT WHITE NADAL TRACK-IX TAKE-BREAK RIT WOW/AWFUL INVOLVE HONEST SIGN PROFESSION PUBLIC EXTEND SOUND FIREWORKS SORRY POWER BUY OK COFFEE PEN HAPPY SUBTRACT NOT-WANT COLLARS ON FAULT CLOSE-GATE DELETE_3 LONG-TERM DRIVE HATE EARLY
mother likes this book.,HIDE ON RIT ROOMMATE CRY WONDER POLITICS GET-IN STOOL ROPE FRIENDLY CREAM CAPE-COD TEXTING_3 MENTOR HONEST FOUR-DAY EQUAL SUNRISE PRINCIPAL FIX SEVEN SMIRK 8 MUSIC BANDAGE HITCH-HIKE BAKING-SPRINKLES GROUP HORSE SEARCH-FOR ONE-MONTH DRY-CEREAL VACATION MOTHER+FATHER TAKE GET CRASH ENGINE FIRE METAL GAZPACHO PUNCH ONE-MONTH APT PASS-DOWN MINUTE JESSICA POLICY CODE OF-COURSE BORN WORRY GENERAL READ_2 GRUNT LONG-LIST PARTY-HARD BACK-TO-TOPIC ALMOST NONE/NOTHING+ONE WEAR LUCKY LIST LEARN RUIN ILLEGAL SUFFER THIRTY_2 PHILADELPHIA
we had a choice of steak or chicken.,PLEASE/ENJOY STRAIGHT ENGINE OBJECTS GIRL+CORRECT MAKER EVERY+THING QUIT STRONG ANGRY QUIT NONE/NOTHING FASCINATED ROCHESTER BRAGG MILK APT CAFETERIA RESPONSIBILITY SOME+WHERE THREE-DAY FOR THINK+BURST TOOTH/GLASS LANDSCAPING BAKING-SPRINKLES DEER WHAT CARD WALLET OLD+FIFTEEN AUDIOVOCAL ON-TIME CHEAP TRUE-BUSINESS INTERVIEW DVD SAME-OLD BETTER MAINE TOTAL_2 FUCK MOST OFF BASEBALL ILLEGAL BUT AMONG_2 BAKE/OVEN TV KICK-OFF LANDSCAPING LISTEN SMOKE TREAT PRETTY OPPRESS SOCIAL TRAFFIC_2 FEET NIGHT ADVANTAGE QUOTE/TOPIC SEND/MAIL MANAGE/CONTROL DIFFERENT COMMUNICATE FLOWER BUS GRUNTAL
mother is reading a book.,ICE-CREAM BETTER CHEAP+MOST SUNNY SCRATCH BEAT_2 CAR+AGENT INFORM-ALL POUR-SWEAT NUMB ANYWAY/NOT-MATTER HUMID FINGERS-CROSSED SIMPLE PLEASE/ENJOY PLANT ROLL-ON-FLOOR-LAUGHING PASS-DOWN OHIO RIGHT-HERE SIXTY FLY-BY-PLANE WATCH-TV TWO BEAR DEVELOP GRUNTS SUN+#BURN EVERY+THING EXACT CLASS_2 MAD VOICE BEING IOWANS NINETY OPEN-BOOK DELIBERATE GUEST BEAT_2 COMFORTABLE BOAT CHEAP NEXT-TO_2 INFORMATION SO-SO TRACK-MIDDLE LOOP SPEED HORSE VARIOUS AUDIO VT HAPPY SCRATCH ANN EVEN YES THINK+LONG-LIST SUNNY HORRIFIED YEAR-LONG AUDIO SEPARATE RIVER EXTEND SS FRIENDLY NARROW-STREET STRUGGLE
"tonight, i'm going to a movie.",QUOTE SPIN WHEEL HAIR+DYE EMERGENCY TWELVE+HALF VARIOUS WELCOME EMOTION_2 SPEED HOME STEAL QUIT ONE+HUNDRED EAT+NOON STUDY_2 RETIRE ABANDON SPARE KITCHEN SPARE HOURS BRING NUT+BUTTER METAL TRANSFER SON SWASHBUCKLING KNOW-NOTHING FAST_3 CHESS TRADITION # GRADUAL-IMPROVE FIRE METAL LOGS NOW+NIGHT DOWN-THE-LIST AREA DATE/DESSERT WHIRL-TIME-PAST LEAVE-THERE L BUY CREATE/PRETEND LAUGH-HARD BOSTON+PERSON PREVENT SOME+WHERE HUNGRY DO-IT SPRING LOOK-FORWARD NINETY-SIX ONE-MONTH BED LAUGH-HARD NINETEEN APPLAUSE IND CALL-BY-PHONE 7 BQQ CLASS_2 HOURS OFF-POINT NEB FLAT/LEVEL TEXAS
a person was holding heart while carrying dead person.,TRIP QM ALL-NIGHT RESEARCH CHAIR A-WAYS WHIP STAMP G TEST EVERY-MORNING SUN SELECT THIRD-PLACE_2 JUMP JUICE SHUCKS NORTH HOUSE SHEEP TRACK-THUMB FACE+SAME MEAT COMPUTER_2 GET-TICKET WONDERFUL SHORT RISK MAKER CANDY PUNISH ORIENTATION LOOK-BY-EYE LIBRARY ALMOST STRIPES PUERTO-RICO MAKE BAWL-OUT ALCOHOL SMALL-AMOUNT SICK-OF CABIN SHOWER PLAY BEAUTIFUL UP DYE REPORTER FLOOR FRISBEE OVERSLEEP LOOK-AROUND DIRECT NEXT-WEEK FOR-FOR r WHEW/RELIEVED BURST CHAPTER CONTRO READ EXCUSE TROUNCE CRISIS DO-DO PLASTIC KILL NOT-MIND BOSTON
"as for john, he likes mary.",ABANDON MATCH ALL-YEARS-HS DYE SUNSHINE FRISBEE REFLECT BIB BIG_2 OHIO RAIN BIG TEACH+AGENT SAVE-MONEY DEC OVER/AFTER+SCHOOL PAINT_2 SYNTAX CANCEL/CRITICIZE REASON COMPUTER_2 SEVEN TRACK-THUMB FOOD BATHROOM VOCALIZATION STADIUM EXCITE GOAL STITCH NAKED COOKIE SHOE SEVEN_2 OH-I-SEE UP-TO-NOW CONFIDENT HEAR/LISTEN COP DOLLAR_2 DECORATE VIBRATE BACK_2 SCRAPE EXPERIENCE WAITRESS OVER-IT PONDER SIX-DAY WHAT LOMDI SHARP HUNGRY LOVE OF MR EAT LOOK-AT ADVANTAGE OBJECTS TABOO COLLECT SPIT DRAMA PACK PISS TURN TIE TEASE SPECIAL/EXCEPT
john will have seen mary.,DEAF-APPLAUSE VERY LIST-ORDER-THUMB SWALLOW BALANCE FLAT-TIRE_3 MALL CAPE-COD NAKED GET EMIT CORRECT LAUGH MOVIE STOOL ALL-YEARS-HS CLOSE-CALL TEST_2 MORMON_2 ENVIRONMENT THAN DO-IT MORMON HEAR GET-UP SARCASM HURRICANE OPPRESS AMONG TORTURE_2 RUN JOINT GOOD/THANK-YOU RAIDERS HEADBAND SILK KITCHEN COPY COMPUTER_2 SICK SECOND-IN-LIST READ_2 ELITE BOXING BOOK_2 PAY/SPEND ENJOY BETWEEN/SHARE NASAL POSS EVERY-YEAR COUNT-ON-FINGERS SMILE MINUTES INCREASE ASL BURST OFF-POINT DOWN-THE-LIST PLAY+AGENT BEN CONDUCT BETTER BELONG SYSTEM EVERY+THING TROUBLE BUCKET ADVISER FAST_3
the man decided he didn't want a big car; he prefers a small car.,FOR PART MAYOR-BLOOMBERG FEDEX LOVE GRUNTS ACT SHAMPOO ROWDY PETRONESTRATIY PAY/SPEND WANT_3 SEVEN ANKLE EMPTY ASK_2 VINCE FASCINATED URINE COUGH FOOTBALL OLD+FIFTEEN YEAR-LONG AND OPPRESS MINN POPCORN SUBLIMINAL-INFLUENCE KOWTOW BODY SALE BALD THIRD SHOCK REALLY COUSIN DIRECT PALE DISEASE ABANDON HEADBAND_2 COW FLUSH NO CREAM+fs-CHEESE BASKETBALL WHEEL FF HUM SIMPLE BANDAGE BOMB INCLUDE/INVOLVE EAT+MORNING BORN LOG TWELVE+HALF LIMIT PART NICE CHILDREN CAREER BETTER NEXT SHOULD SICK-OF SIMPLE SCRATCH CITY/COMMUNITY_3 ARREST
"john didn't get into an accident with a truck, he got into an accident with another car.",MUST WORRY EIGHT CANDY TEMPO ATTEMPT HOPE SEWER WHAT+ACTION MARRY MAINE STAND FACE+SAME TEAM SEVEN-THIRTY BLOWN-AWAY INTERRUPT PLAY ANN GILBERT MOVIE NINETY-SIX OPEN NO STAY-AWAKE-ALL-NIGHT TOOTH/GLASS OPPOSITE ORIENTATION LODI PLAY+AGENT HOLD COMPARE ADVISER FIRST VOLUNTEER/SHIRT FALL STAR+BOMB PUT-AWAY EIGHTY NOT-KNOW HONOR TOTAL PARKINSONS SILLY SELECT SNEAK NOISE+RUMBLE SITUATION RACE STRANGE FARM COFFEE MAKE LODI ARGUE LIGHTNING RAIN MUST J GUITAR PAY/BUY OFTEN s BALD SAME-TIME MORE-THAN WRITE_2 SEASONS BEST-FRIEND FISH
the teacher gave out the books.,THOUSAND NINETEEN HEADBAND_2 INFORM-ALL VIDEOTAPE ANY+TIME LOOK-FOR MOTHER VOMIT/HATE PITY BAD DISTRIBUTE BUTTER GET TESTIMONIES DONNA JEN WHATS-UP FENCE MAGAZINE NO-GOOD CURIOUS ARREST MACHINE SPEECH/LECTURE LOG BORE HANG-UP-PHONE SCOUT FOCUS/NARROW FAMILY x USE STOPLIGHT SARAH-JESSICA-PARKER ED PIE BOOT WHERE ED SAVE-MONEY LIGHT-FLASH DOG WHAT DIFFERENT NYC DANGER MIAMI INFORM+SUBLIMINAL-INFLUENCE HUNGRY/WISH SCREEN/FILTER DISCONNECT L LECTURE V CONDUCT LONG-LIST_2 EVERY+fs-DAY JOHN-STEWART BIG TOTAL_2 GAMBLE  PLACE PROFESSION RECORD WAITRESS HORROR NINETY PAPER
he wanted to check if i had some air in my finger which could cause an infection.,HEAVY TALK-OVER DISAPPOINT LVINCE LVINCE EMBARRASS BATHROOM ASK_2 LIST-ORDER_2 WRITE_2 PHONE 0 ARGUE CANCER BEHAVIOR BUILD ACCIDENT LOTION CAN FLAT SHAKE COORDINATOR CALL-ON-RELAY/VRS FRATERNITY OAKLAND ABOUT STICKY LIE COLLAR INCLUDE/ALL-INCLUDED ROLE SENSORY CODE HOUR SUPREME TWENTY-FIVE BLOWN-AWAY IBLE SURFACE TE BAGEL LOOK-BACK BROWN OCCASIONALLY NOSE JANET EAT+MORNING TIGER AVERAGE/RANGE SEW THINK+MARRY TAG COOKIE AIRPLANE SPEECH/LECTURE CHICAGO SOMETHING/ONE LIKE LINCOLN SARCASM BLAME FLUSH PLAY+AGENT BELONG SOME+ONE WALK DOWN-THE-LIST PRACTICE LOX ALL-YEARS-HS
when is the pizza party that friend is hosting?,FILL-OUT GIFT PALE MP FLAT/FLOOR SEE-SEE COLLECT BUS WHEN TYRANNY CORNER FORMERLY WITH p LOOK-LIKE ARGUE STRATEGY SLOW HARD BRUCE-WILLIS FIRST OBJECTS STUDY_2 k COLLARS SCREAM BALD_2 SPA TIME RE+OPEN STAY-AWAKE SHAMPOO PASS-DOWN TOGETHER/GO-STEADY EMBARRASS ANSWER OPEN-BOOK COACH SEARCH-FOR IOWA WATER+DCL GET-UP STAY-AWAKE-ALL-NIGHT THEREFORE FEEL BAD HORRIFIED HONOR OFFENSE RELAX SPREAD COMPUTER LONG-LIST GREEN SPA EACH+ONE SEAFOOD PAST MOUSE/FICTION ROAD BETWEEN SEATTLE JOHN-STEWART DELETE_3 AUSTRALIA GROW-UP STICK-ON-SURFACE SECOND ANY+WHERE DIFFERENT
"now, i`m wondering from now on with the new job, does that mean i might be moving around again for the next seven years or less?",SHUT NOT-YET SET-ASIDE DEMOCRAT TECHNOLOGY PICK/CHOOSE INVOLVE ABANDON SIGH BRAVE/RECOVER WEATHER BARITONE R OFFICE KNOW-NOTHING THIRD-PLACE_2 BEST-FRIEND BELONG WAVE-HELLO GEORGE-BUSH TEAM BIGGER PLAYER PUMP BACKWARD_2 GRADUAL-IMPROVE GAME CAR EVALUATE EVERY+WHERE WINDOW ENVIRONMENT WAVES NOW+AFTERNOON_2 TRAIN SICK-OF MP SIDE CHOICE CRISIS AFTER TAKE-OUT CONTINUE BARBARIC WARM WINDOW FANS SPEED BARBARIC LOOP SHOE MR SCRAPE DIMWITTED COMPETITION BOAT_2 GO_2 OPEN-BOOK ANY+ONE FOCUS SHEET-CAKE SUNSCREEN WRITE_2 MARY BAKE/OVEN ARREST DIRECT PROCTOR INSURANCE/INFECTION SURGEON
what time did the teacher start cleaning?,ENTER LINCOLN HALF SARCASM SCRATCH SIZE REPORTER BIG CAFETERIA THINK+HOPE COLORADO VACATION WINNER LATER MARATHON CUP TV BLUE WOLF TIRE DISGUST ABC ASK LESS FUN TOUGH SPIN OUTSIDE WHEEL DRIVE ACT ECONOMIC COMMUNICATE LODI COOKIE EMBARRASS COP DO-DO BOAT FENCE WERE INSURANCE/INFECTION SACK GOOD+ENOUGH THOSE-TWO ONE-HOUR DRY DELIBERATE RESUME POTS 1 SNEAK EXPRESS SIXTY ELEMENTARY READ METAL AGE SHH RE+OPEN VINCE BEING WRITE_2 MEAN US FOOD NOW+AFTERNOON EASY+MOST GRUNTS SPEECH
mother likes movies.,DOOR WORK BOOK_2 SHOE SPEND FEDERATION LUCKY SPELL SPRAIN NERVOUS EMPTY/EARLY EVERY+fs-DAY CROWDED THREE MEET FEET SF HAVE fs- VIDEO-PHONE NEWTON NOW+NIGHT CREAM+CHEESE ABC BUTTER_2 ALEC-BALDWIN MOVING-ON-TO-NEXT-TOPIC THOSE-TWO HOMEWORK J ALL-THE-WAY MONEY HELMET SHEET-CAKE FOOTBALL FALL ONE-WEEK_2 ZOMBIE LVINCE SUMMER CAUSE EXCITED MEDICINE TIE LONG-TERM IMAGINE WAVE-HELLO STADIUM ANNOUNCE EXHAUST NEAR PEOPLE PAINT REALLY+WORK XRAY MCDONALD SPORTS AMONG_2 BELOW_2 LAKE OCCASIONALLY D ASIA GALLAUDET PRINCIPAL THRILL/WHATS-UP CHEER TORTURE_2 ROOM SUNDAY_2
